order_id,customer_id,order_date,status,payment_method,product_id,product_name,category,quantity,unit_price,discount,line_value,is_completed,is_return
5639,1305,2024-01-13 08:08:23,completed,bank_transfer,244,Thus Supplement,Beauty & Health,1,263.25,0.05,250.09,1,0
5639,1305,2024-01-13 08:08:23,completed,bank_transfer,32,East Smartphone,Electronics,1,338.4,0.0,338.4,1,0
4410,406,2024-01-13 09:15:14,completed,bank_transfer,219,Example Supplement,Beauty & Health,1,211.99,0.0,211.99,1,0
4410,406,2024-01-13 09:15:14,completed,bank_transfer,42,Cost Camera,Electronics,-1,328.75,0.0,-328.75,1,1
4410,406,2024-01-13 09:15:14,completed,bank_transfer,95,They Appliance,Home & Kitchen,1,711.68,0.0,711.68,1,0
6372,273,2024-01-13 09:58:09,completed,bank_transfer,222,Car Supplement,Beauty & Health,1,264.61,0.05,251.38,1,0
8,2212,2024-01-13 10:27:21,completed,bank_transfer,40,Because Laptop,Electronics,1,171.89,0.1,154.7,1,0
8,2212,2024-01-13 10:27:21,completed,bank_transfer,22,Scientist Smartphone,Electronics,1,205.71,0.0,205.71,1,0
8,2212,2024-01-13 10:27:21,completed,bank_transfer,240,Military Supplement,Beauty & Health,1,555.47,0.0,555.47,1,0
8,2212,2024-01-13 10:27:21,completed,bank_transfer,240,Military Supplement,Beauty & Health,1,555.47,0.0,555.47,1,0
8,2212,2024-01-13 10:27:21,completed,bank_transfer,134,Democrat Kid,Apparel,2,541.79,0.0,1083.58,1,0
1409,2324,2024-01-13 11:28:15,completed,credit_card,93,Fear Appliance,Home & Kitchen,1,98.57,0.05,93.64,1,0
1409,2324,2024-01-13 11:28:15,completed,credit_card,96,Mind Decor,Home & Kitchen,-1,682.77,0.0,-682.77,1,1
1409,2324,2024-01-13 11:28:15,completed,credit_card,201,When Supplement,Beauty & Health,2,567.68,0.05,1078.59,1,0
1409,2324,2024-01-13 11:28:15,completed,credit_card,46,Reflect Laptop,Electronics,1,397.56,0.05,377.68,1,0
1409,2324,2024-01-13 11:28:15,completed,credit_card,98,Southern Appliance,Home & Kitchen,1,71.96,0.15,61.17,1,0
6261,2115,2024-01-13 12:06:36,pending,paypal,37,Executive Laptop,Electronics,1,608.8,0.0,608.8,0,0
824,881,2024-01-13 21:51:09,completed,gift_card,284,Do Fiction,Books & Media,1,228.9,0.05,217.46,1,0
824,881,2024-01-13 21:51:09,completed,gift_card,224,Voice Skincare,Beauty & Health,1,23.12,0.0,23.12,1,0
5973,214,2024-01-13 21:52:41,pending,credit_card,212,Another Personal Care,Beauty & Health,1,445.65,0.1,401.08,0,0
5973,214,2024-01-13 21:52:41,pending,credit_card,95,They Appliance,Home & Kitchen,1,711.68,0.0,711.68,0,0
5973,214,2024-01-13 21:52:41,pending,credit_card,115,Quickly Footwear,Apparel,2,251.88,0.2,403.01,0,0
7923,849,2024-01-13 22:13:45,completed,bank_transfer,71,Green Furniture,Home & Kitchen,1,362.18,0.0,362.18,1,0
6237,64,2024-01-13 23:15:30,completed,debit_card,210,Me Haircare,Beauty & Health,1,177.09,0.1,159.38,1,0
6237,64,2024-01-13 23:15:30,completed,debit_card,141,Happen Men,Apparel,2,251.45,0.1,452.61,1,0
5086,179,2024-01-13 23:28:15,completed,gift_card,212,Another Personal Care,Beauty & Health,1,445.65,0.0,445.65,1,0
7174,2381,2024-01-14 06:16:28,completed,credit_card,130,Fly Kid,Apparel,1,454.11,0.0,454.11,1,0
7174,2381,2024-01-14 06:16:28,completed,credit_card,293,Almost Non-Fiction,Books & Media,2,709.48,0.0,1418.96,1,0
7174,2381,2024-01-14 06:16:28,completed,credit_card,9,Right Laptop,Electronics,2,66.57,0.0,133.14,1,0
6101,2016,2024-01-14 10:05:06,pending,paypal,239,Increase Haircare,Beauty & Health,1,517.8,0.0,517.8,0,0
6101,2016,2024-01-14 10:05:06,pending,paypal,101,Cut Women,Apparel,3,488.42,0.0,1465.26,0,0
5251,716,2024-01-14 12:13:08,completed,credit_card,88,Voice Decor,Home & Kitchen,3,275.21,0.0,825.63,1,0
305,1890,2024-01-14 12:58:34,returned,debit_card,293,Almost Non-Fiction,Books & Media,1,709.48,0.0,709.48,0,0
305,1890,2024-01-14 12:58:34,returned,debit_card,105,Physical Footwear,Apparel,1,375.87,0.0,375.87,0,0
305,1890,2024-01-14 12:58:34,returned,debit_card,16,Yes Smartphone,Electronics,1,245.66,0.0,245.66,0,0
8695,1828,2024-01-14 13:08:24,completed,paypal,273,Ask Children,Books & Media,1,560.24,0.05,532.23,1,0
8695,1828,2024-01-14 13:08:24,completed,paypal,275,Culture Children,Books & Media,1,82.62,0.0,82.62,1,0
8695,1828,2024-01-14 13:08:24,completed,paypal,44,Walk Camera,Electronics,1,6.81,0.0,6.81,1,0
6593,237,2024-01-14 21:05:32,completed,paypal,6,Important Laptop,Electronics,2,531.19,0.0,1062.38,1,0
6593,237,2024-01-14 21:05:32,completed,paypal,220,Run Skincare,Beauty & Health,-1,475.38,0.1,-427.84,1,1
6593,237,2024-01-14 21:05:32,completed,paypal,86,Less Decor,Home & Kitchen,-1,443.6,0.05,-421.42,1,1
6593,237,2024-01-14 21:05:32,completed,paypal,71,Green Furniture,Home & Kitchen,2,362.18,0.1,651.92,1,0
1191,1094,2024-01-14 22:35:23,completed,credit_card,187,Artist Team Sport,Sports & Outdoors,1,127.57,0.05,121.19,1,0
1191,1094,2024-01-14 22:35:23,completed,credit_card,81,Real Furniture,Home & Kitchen,2,779.01,0.0,1558.02,1,0
1191,1094,2024-01-14 22:35:23,completed,credit_card,81,Real Furniture,Home & Kitchen,2,779.01,0.0,1558.02,1,0
1191,1094,2024-01-14 22:35:23,completed,credit_card,60,Coach Furniture,Home & Kitchen,1,148.68,0.0,148.68,1,0
7626,406,2024-01-15 02:40:58,cancelled,bank_transfer,19,Improve Smartphone,Electronics,1,727.02,0.05,690.67,0,0
7626,406,2024-01-15 02:40:58,cancelled,bank_transfer,182,Answer Fitnes,Sports & Outdoors,1,500.91,0.2,400.73,0,0
7626,406,2024-01-15 02:40:58,cancelled,bank_transfer,250,Discover Haircare,Beauty & Health,1,8284.0,0.05,7869.8,0,0
973,76,2024-01-15 02:56:25,completed,bank_transfer,156,Occur Camping,Sports & Outdoors,1,372.8,0.1,335.52,1,0
1538,1060,2024-01-15 03:26:58,cancelled,debit_card,232,Partner Personal Care,Beauty & Health,1,71.83,0.0,71.83,0,0
8302,2172,2024-01-15 05:25:17,completed,debit_card,234,House Skincare,Beauty & Health,2,486.72,0.2,778.75,1,0
8302,2172,2024-01-15 05:25:17,completed,debit_card,190,Over Cycling,Sports & Outdoors,2,707.42,0.1,1273.36,1,0
1422,1796,2024-01-15 05:40:24,completed,debit_card,201,When Supplement,Beauty & Health,1,567.68,0.0,567.68,1,0
1422,1796,2024-01-15 05:40:24,completed,debit_card,221,Response Haircare,Beauty & Health,3,704.75,0.1,1902.82,1,0
6845,164,2024-01-15 09:02:43,returned,paypal,88,Voice Decor,Home & Kitchen,1,275.21,0.0,275.21,0,0
6845,164,2024-01-15 09:02:43,returned,paypal,246,Close Personal Care,Beauty & Health,2,574.84,0.1,1034.71,0,0
6845,164,2024-01-15 09:02:43,returned,paypal,135,Road Women,Apparel,3,550.83,0.0,1652.49,0,0
6845,164,2024-01-15 09:02:43,returned,paypal,234,House Skincare,Beauty & Health,1,486.72,0.05,462.38,0,0
7325,1108,2024-01-15 09:25:58,completed,gift_card,17,Light Laptop,Electronics,2,953.82,0.2,1526.11,1,0
3477,748,2024-01-15 13:27:28,cancelled,paypal,267,Born Fiction,Books & Media,2,253.7,0.0,507.4,0,0
3477,748,2024-01-15 13:27:28,cancelled,paypal,287,Total Fiction,Books & Media,1,754.14,0.0,754.14,0,0
3477,748,2024-01-15 13:27:28,cancelled,paypal,59,Action Furniture,Home & Kitchen,1,287.12,0.0,287.12,0,0
3477,748,2024-01-15 13:27:28,cancelled,paypal,62,Key Furniture,Home & Kitchen,1,244.7,0.05,232.46,0,0
2532,1666,2024-01-15 15:06:38,pending,paypal,201,When Supplement,Beauty & Health,1,567.68,0.0,567.68,0,0
2532,1666,2024-01-15 15:06:38,pending,paypal,161,Between Fitnes,Sports & Outdoors,1,68.77,0.0,68.77,0,0
2532,1666,2024-01-15 15:06:38,pending,paypal,205,Back Haircare,Beauty & Health,1,367.74,0.15,312.58,0,0
2532,1666,2024-01-15 15:06:38,pending,paypal,222,Car Supplement,Beauty & Health,1,264.61,0.05,251.38,0,0
988,1594,2024-01-15 20:00:23,returned,debit_card,293,Almost Non-Fiction,Books & Media,1,709.48,0.15,603.06,0,0
988,1594,2024-01-15 20:00:23,returned,debit_card,56,Heavy Appliance,Home & Kitchen,2,186.07,0.05,353.53,0,0
988,1594,2024-01-15 20:00:23,returned,debit_card,93,Fear Appliance,Home & Kitchen,1,98.57,0.0,98.57,0,0
988,1594,2024-01-15 20:00:23,returned,debit_card,268,Machine Media,Books & Media,1,23.79,0.0,23.79,0,0
988,1594,2024-01-15 20:00:23,returned,debit_card,268,Machine Media,Books & Media,1,23.79,0.0,23.79,0,0
988,1594,2024-01-15 20:00:23,returned,debit_card,264,Include Non-Fiction,Books & Media,1,16.2,0.0,16.2,0,0
6077,1331,2024-01-15 22:29:49,completed,credit_card,103,Carry Women,Apparel,2,456.96,0.0,913.92,1,0
6077,1331,2024-01-15 22:29:49,completed,credit_card,17,Light Laptop,Electronics,1,953.82,0.0,953.82,1,0
6077,1331,2024-01-15 22:29:49,completed,credit_card,225,Discover Skincare,Beauty & Health,1,939.11,0.1,845.2,1,0
154,298,2024-01-16 01:06:55,completed,bank_transfer,186,Along Fitnes,Sports & Outdoors,1,290.81,0.0,290.81,1,0
154,298,2024-01-16 01:06:55,completed,bank_transfer,194,Quickly Fitnes,Sports & Outdoors,1,222.76,0.0,222.76,1,0
4301,1934,2024-01-16 01:23:00,cancelled,gift_card,261,Especially Fiction,Books & Media,2,429.63,0.2,687.41,0,0
4301,1934,2024-01-16 01:23:00,cancelled,gift_card,81,Real Furniture,Home & Kitchen,1,779.01,0.0,779.01,0,0
4301,1934,2024-01-16 01:23:00,cancelled,gift_card,119,Reflect Kid,Apparel,1,519.85,0.05,493.86,0,0
4301,1934,2024-01-16 01:23:00,cancelled,gift_card,283,Strategy Children,Books & Media,1,680.49,0.15,578.42,0,0
4301,1934,2024-01-16 01:23:00,cancelled,gift_card,176,Where Cycling,Sports & Outdoors,2,199.39,0.1,358.9,0,0
6317,921,2024-01-16 01:41:36,completed,debit_card,18,Rest Camera,Electronics,1,35.67,0.1,32.1,1,0
2439,1637,2024-01-16 03:59:14,pending,gift_card,165,Up Cycling,Sports & Outdoors,2,605.76,0.0,1211.52,0,0
2439,1637,2024-01-16 03:59:14,pending,gift_card,17,Light Laptop,Electronics,1,953.82,0.0,953.82,0,0
554,2043,2024-01-16 07:35:03,pending,credit_card,256,Baby Non-Fiction,Books & Media,1,537.93,0.05,511.03,0,0
554,2043,2024-01-16 07:35:03,pending,credit_card,76,Cover Furniture,Home & Kitchen,1,938.11,0.0,938.11,0,0
2715,1415,2024-01-16 10:55:25,completed,credit_card,94,Animal Appliance,Home & Kitchen,3,514.73,0.1,1389.77,1,0
2715,1415,2024-01-16 10:55:25,completed,credit_card,175,Either Fitnes,Sports & Outdoors,1,600.57,0.0,600.57,1,0
2715,1415,2024-01-16 10:55:25,completed,credit_card,155,Away Camping,Sports & Outdoors,1,607.36,0.0,607.36,1,0
1611,2329,2024-01-16 13:13:04,completed,debit_card,204,Artist Supplement,Beauty & Health,1,578.66,0.05,549.73,1,0
723,843,2024-01-16 14:51:28,cancelled,gift_card,153,Feel Cycling,Sports & Outdoors,1,530.38,0.0,530.38,0,0
723,843,2024-01-16 14:51:28,cancelled,gift_card,123,Anything Footwear,Apparel,2,840.94,0.0,1681.88,0,0
723,843,2024-01-16 14:51:28,cancelled,gift_card,39,Yeah Laptop,Electronics,2,412.64,0.1,742.75,0,0
12,21,2024-01-16 22:46:35,cancelled,debit_card,91,Almost Decor,Home & Kitchen,1,369.86,0.0,369.86,0,0
12,21,2024-01-16 22:46:35,cancelled,debit_card,128,Pretty Kid,Apparel,1,686.4,0.0,686.4,0,0
12,21,2024-01-16 22:46:35,cancelled,debit_card,271,Create Children,Books & Media,1,756.22,0.0,756.22,0,0
12,21,2024-01-16 22:46:35,cancelled,debit_card,34,Television Laptop,Electronics,1,399.8,0.0,399.8,0,0
12,21,2024-01-16 22:46:35,cancelled,debit_card,88,Voice Decor,Home & Kitchen,1,275.21,0.05,261.45,0,0
5993,2403,2024-01-16 23:49:08,completed,bank_transfer,3,Start Accessorie,Electronics,1,978.72,0.0,978.72,1,0
5993,2403,2024-01-16 23:49:08,completed,bank_transfer,9,Right Laptop,Electronics,3,66.57,0.0,199.71,1,0
2433,1838,2024-01-17 00:49:32,completed,gift_card,71,Green Furniture,Home & Kitchen,1,362.18,0.1,325.96,1,0
2433,1838,2024-01-17 00:49:32,completed,gift_card,286,Give Non-Fiction,Books & Media,2,47.93,0.0,95.86,1,0
2433,1838,2024-01-17 00:49:32,completed,gift_card,136,Watch Footwear,Apparel,1,974.39,0.0,974.39,1,0
5083,1706,2024-01-17 16:46:26,completed,bank_transfer,37,Executive Laptop,Electronics,1,608.8,0.0,608.8,1,0
5083,1706,2024-01-17 16:46:26,completed,bank_transfer,113,Represent Kid,Apparel,1,55.28,0.0,55.28,1,0
5083,1706,2024-01-17 16:46:26,completed,bank_transfer,251,College Fiction,Books & Media,3,439.11,0.1,1185.6,1,0
4856,2345,2024-01-17 18:29:09,pending,paypal,187,Artist Team Sport,Sports & Outdoors,1,127.57,0.05,121.19,0,0
4856,2345,2024-01-17 18:29:09,pending,paypal,137,Particular Kid,Apparel,1,316.92,0.2,253.54,0,0
4856,2345,2024-01-17 18:29:09,pending,paypal,87,Property Furniture,Home & Kitchen,1,564.0,0.05,535.8,0,0
4856,2345,2024-01-17 18:29:09,pending,paypal,171,Her Camping,Sports & Outdoors,1,14.73,0.2,11.78,0,0
2246,526,2024-01-17 21:13:21,completed,paypal,165,Up Cycling,Sports & Outdoors,1,605.76,0.15,514.9,1,0
2246,526,2024-01-17 21:13:21,completed,paypal,6,Important Laptop,Electronics,1,531.19,0.0,531.19,1,0
6082,613,2024-01-17 21:45:54,completed,bank_transfer,245,Throughout Personal Care,Beauty & Health,2,11506.5,0.05,21862.35,1,0
2156,2381,2024-01-17 22:57:00,returned,credit_card,159,Positive Camping,Sports & Outdoors,1,818.3,0.0,818.3,0,0
2156,2381,2024-01-17 22:57:00,returned,credit_card,268,Machine Media,Books & Media,1,23.79,0.0,23.79,0,0
2156,2381,2024-01-17 22:57:00,returned,credit_card,48,Court Camera,Electronics,1,231.62,0.0,231.62,0,0
5977,2078,2024-01-18 02:40:13,completed,paypal,14,Find Headphone,Electronics,2,90.93,0.0,181.86,1,0
5977,2078,2024-01-18 02:40:13,completed,paypal,133,Actually Kid,Apparel,1,479.79,0.0,479.79,1,0
5446,2111,2024-01-18 03:10:11,completed,paypal,82,Rich Furniture,Home & Kitchen,1,235.49,0.05,223.72,1,0
5446,2111,2024-01-18 03:10:11,completed,paypal,78,Unit Cookware,Home & Kitchen,1,213.82,0.0,213.82,1,0
8626,1617,2024-01-18 06:00:47,cancelled,paypal,216,Effort Supplement,Beauty & Health,1,492.92,0.0,492.92,0,0
887,1198,2024-01-18 07:20:32,completed,bank_transfer,260,Form Media,Books & Media,3,619.66,0.0,1858.98,1,0
887,1198,2024-01-18 07:20:32,completed,bank_transfer,285,Foot Children,Books & Media,1,667.54,0.0,667.54,1,0
887,1198,2024-01-18 07:20:32,completed,bank_transfer,219,Example Supplement,Beauty & Health,1,211.99,0.0,211.99,1,0
887,1198,2024-01-18 07:20:32,completed,bank_transfer,229,Thus Skincare,Beauty & Health,-1,690.53,0.0,-690.53,1,1
887,1198,2024-01-18 07:20:32,completed,bank_transfer,249,Across Skincare,Beauty & Health,1,682.27,0.05,648.16,1,0
5698,2399,2024-01-18 07:31:00,completed,gift_card,142,Card Footwear,Apparel,1,717.32,0.1,645.59,1,0
5698,2399,2024-01-18 07:31:00,completed,gift_card,288,Beyond Media,Books & Media,1,515.26,0.15,437.97,1,0
3536,88,2024-01-18 07:44:34,returned,bank_transfer,114,History Kid,Apparel,1,23.97,0.0,23.97,0,0
3536,88,2024-01-18 07:44:34,returned,bank_transfer,160,Where Camping,Sports & Outdoors,2,150.1,0.05,285.19,0,0
1995,1493,2024-01-18 11:37:36,completed,debit_card,109,Health Footwear,Apparel,1,59.23,0.0,59.23,1,0
1995,1493,2024-01-18 11:37:36,completed,debit_card,254,Them Children,Books & Media,1,286.86,0.1,258.17,1,0
1780,1841,2024-01-18 17:07:39,cancelled,gift_card,74,Serve Appliance,Home & Kitchen,1,171.2,0.0,171.2,0,0
6435,1821,2024-01-18 18:26:37,pending,credit_card,87,Property Furniture,Home & Kitchen,1,564.0,0.05,535.8,0,0
6435,1821,2024-01-18 18:26:37,pending,credit_card,50,Wear Headphone,Electronics,2,240.1,0.1,432.18,0,0
3712,1680,2024-01-18 18:59:35,returned,gift_card,79,Hand Furniture,Home & Kitchen,1,308.93,0.0,308.93,0,0
7733,610,2024-01-18 19:44:17,pending,debit_card,56,Heavy Appliance,Home & Kitchen,3,186.07,0.0,558.21,0,0
7733,610,2024-01-18 19:44:17,pending,debit_card,21,Right Camera,Electronics,1,614.24,0.0,614.24,0,0
2037,2028,2024-01-18 22:21:02,completed,credit_card,131,Spring Kid,Apparel,2,797.13,0.1,1434.83,1,0
4087,259,2024-01-18 23:25:28,completed,paypal,88,Voice Decor,Home & Kitchen,1,275.21,0.05,261.45,1,0
7834,1070,2024-01-19 01:37:51,completed,bank_transfer,252,Property Non-Fiction,Books & Media,1,274.43,0.0,274.43,1,0
2342,1667,2024-01-19 01:54:09,completed,gift_card,298,Wait Media,Books & Media,1,238.39,0.0,238.39,1,0
2342,1667,2024-01-19 01:54:09,completed,gift_card,51,Former Cookware,Home & Kitchen,1,863.34,0.05,820.17,1,0
4553,1498,2024-01-19 04:00:03,completed,gift_card,40,Because Laptop,Electronics,3,171.89,0.0,515.67,1,0
4553,1498,2024-01-19 04:00:03,completed,gift_card,189,Message Team Sport,Sports & Outdoors,1,24.7,0.05,23.46,1,0
4553,1498,2024-01-19 04:00:03,completed,gift_card,144,Almost Women,Apparel,1,299.76,0.15,254.8,1,0
4553,1498,2024-01-19 04:00:03,completed,gift_card,142,Card Footwear,Apparel,1,717.32,0.0,717.32,1,0
8689,844,2024-01-19 06:46:45,completed,gift_card,9,Right Laptop,Electronics,1,66.57,0.0,66.57,1,0
1341,1001,2024-01-19 07:17:16,returned,debit_card,162,Do Team Sport,Sports & Outdoors,2,126.53,0.0,253.06,0,0
1341,1001,2024-01-19 07:17:16,returned,debit_card,56,Heavy Appliance,Home & Kitchen,3,186.07,0.0,558.21,0,0
1341,1001,2024-01-19 07:17:16,returned,debit_card,293,Almost Non-Fiction,Books & Media,1,709.48,0.0,709.48,0,0
784,1732,2024-01-19 08:57:23,completed,paypal,67,Apply Furniture,Home & Kitchen,3,355.8,0.0,1067.4,1,0
784,1732,2024-01-19 08:57:23,completed,paypal,7,Beyond Accessorie,Electronics,2,357.42,0.0,714.84,1,0
784,1732,2024-01-19 08:57:23,completed,paypal,293,Almost Non-Fiction,Books & Media,1,709.48,0.0,709.48,1,0
784,1732,2024-01-19 08:57:23,completed,paypal,158,Produce Cycling,Sports & Outdoors,1,282.03,0.1,253.83,1,0
8809,1442,2024-01-19 09:00:32,completed,gift_card,251,College Fiction,Books & Media,3,439.11,0.0,1317.33,1,0
8809,1442,2024-01-19 09:00:32,completed,gift_card,213,Star Supplement,Beauty & Health,1,111.83,0.0,111.83,1,0
1713,819,2024-01-19 11:54:04,completed,credit_card,223,Sense Supplement,Beauty & Health,1,57.85,0.0,57.85,1,0
1713,819,2024-01-19 11:54:04,completed,credit_card,28,Series Accessorie,Electronics,1,749.19,0.0,749.19,1,0
1713,819,2024-01-19 11:54:04,completed,credit_card,142,Card Footwear,Apparel,1,717.32,0.0,717.32,1,0
1713,819,2024-01-19 11:54:04,completed,credit_card,117,White Men,Apparel,1,567.69,0.0,567.69,1,0
8185,762,2024-01-19 12:40:23,completed,gift_card,162,Do Team Sport,Sports & Outdoors,1,126.53,0.0,126.53,1,0
8185,762,2024-01-19 12:40:23,completed,gift_card,25,Protect Headphone,Electronics,2,282.92,0.2,452.67,1,0
7156,1087,2024-01-19 12:43:01,pending,credit_card,190,Over Cycling,Sports & Outdoors,1,707.42,0.0,707.42,0,0
7156,1087,2024-01-19 12:43:01,pending,credit_card,203,Officer Skincare,Beauty & Health,1,431.09,0.05,409.54,0,0
7156,1087,2024-01-19 12:43:01,pending,credit_card,143,Writer Women,Apparel,1,421.93,0.0,421.93,0,0
2453,1748,2024-01-19 14:04:26,returned,debit_card,185,Avoid Camping,Sports & Outdoors,1,582.19,0.0,582.19,0,0
8681,2347,2024-01-19 15:48:18,completed,gift_card,214,Safe Skincare,Beauty & Health,1,304.46,0.0,304.46,1,0
8681,2347,2024-01-19 15:48:18,completed,gift_card,220,Run Skincare,Beauty & Health,1,475.38,0.0,475.38,1,0
7644,2037,2024-01-19 16:24:15,completed,bank_transfer,56,Heavy Appliance,Home & Kitchen,2,186.07,0.0,372.14,1,0
6175,2486,2024-01-19 17:29:54,completed,credit_card,50,Wear Headphone,Electronics,1,240.1,0.0,240.1,1,0
6175,2486,2024-01-19 17:29:54,completed,credit_card,258,Difference Fiction,Books & Media,1,626.09,0.0,626.09,1,0
6175,2486,2024-01-19 17:29:54,completed,credit_card,198,Later Cycling,Sports & Outdoors,1,266.02,0.0,266.02,1,0
4804,9,2024-01-19 17:49:34,pending,paypal,55,Others Cookware,Home & Kitchen,3,395.52,0.1,1067.9,0,0
4804,9,2024-01-19 17:49:34,pending,paypal,21,Right Camera,Electronics,1,614.24,0.0,614.24,0,0
4804,9,2024-01-19 17:49:34,pending,paypal,92,Left Furniture,Home & Kitchen,1,148.78,0.1,133.9,0,0
4804,9,2024-01-19 17:49:34,pending,paypal,60,Coach Furniture,Home & Kitchen,1,148.68,0.0,148.68,0,0
4804,9,2024-01-19 17:49:34,pending,paypal,200,White Fitnes,Sports & Outdoors,1,533.81,0.0,533.81,0,0
2296,2421,2024-01-19 19:40:37,completed,bank_transfer,260,Form Media,Books & Media,1,619.66,0.0,619.66,1,0
8559,93,2024-01-19 22:49:34,pending,gift_card,70,Bring Furniture,Home & Kitchen,1,402.01,0.1,361.81,0,0
8559,93,2024-01-19 22:49:34,pending,gift_card,109,Health Footwear,Apparel,1,59.23,0.0,59.23,0,0
8559,93,2024-01-19 22:49:34,pending,gift_card,87,Property Furniture,Home & Kitchen,1,564.0,0.05,535.8,0,0
8559,93,2024-01-19 22:49:34,pending,gift_card,58,Artist Appliance,Home & Kitchen,2,87.55,0.0,175.1,0,0
8559,93,2024-01-19 22:49:34,pending,gift_card,14,Find Headphone,Electronics,1,90.93,0.0,90.93,0,0
4724,412,2024-01-19 23:05:54,cancelled,bank_transfer,227,Daughter Supplement,Beauty & Health,1,192.19,0.1,172.97,0,0
4724,412,2024-01-19 23:05:54,cancelled,bank_transfer,39,Yeah Laptop,Electronics,2,412.64,0.05,784.02,0,0
4724,412,2024-01-19 23:05:54,cancelled,bank_transfer,273,Ask Children,Books & Media,1,560.24,0.0,560.24,0,0
8581,2111,2024-01-20 00:34:26,completed,bank_transfer,273,Ask Children,Books & Media,3,560.24,0.0,1680.72,1,0
8581,2111,2024-01-20 00:34:26,completed,bank_transfer,296,Question Non-Fiction,Books & Media,1,361.73,0.0,361.73,1,0
6192,1102,2024-01-20 06:12:02,completed,debit_card,91,Almost Decor,Home & Kitchen,3,369.86,0.05,1054.1,1,0
3720,1921,2024-01-20 15:02:22,completed,credit_card,293,Almost Non-Fiction,Books & Media,1,709.48,0.05,674.01,1,0
2527,1790,2024-01-20 15:09:55,pending,paypal,231,Food Personal Care,Beauty & Health,1,410.59,0.05,390.06,0,0
2599,998,2024-01-20 16:39:55,returned,paypal,240,Military Supplement,Beauty & Health,1,555.47,0.0,555.47,0,0
2599,998,2024-01-20 16:39:55,returned,paypal,81,Real Furniture,Home & Kitchen,1,779.01,0.0,779.01,0,0
7302,2148,2024-01-20 16:57:16,pending,debit_card,72,Difficult Cookware,Home & Kitchen,1,286.08,0.0,286.08,0,0
3496,1710,2024-01-20 19:43:26,completed,credit_card,297,Want Media,Books & Media,1,89.43,0.0,89.43,1,0
5063,2198,2024-01-20 20:48:39,completed,credit_card,278,Page Fiction,Books & Media,1,402.71,0.0,402.71,1,0
5063,2198,2024-01-20 20:48:39,completed,credit_card,23,Cost Headphone,Electronics,1,235.35,0.0,235.35,1,0
4768,1672,2024-01-20 21:28:33,completed,debit_card,103,Carry Women,Apparel,1,456.96,0.0,456.96,1,0
4768,1672,2024-01-20 21:28:33,completed,debit_card,225,Discover Skincare,Beauty & Health,1,939.11,0.0,939.11,1,0
4768,1672,2024-01-20 21:28:33,completed,debit_card,183,High Camping,Sports & Outdoors,1,942.96,0.0,942.96,1,0
4768,1672,2024-01-20 21:28:33,completed,debit_card,129,Direction Kid,Apparel,1,492.47,0.1,443.22,1,0
3569,1727,2024-01-20 23:29:26,completed,credit_card,286,Give Non-Fiction,Books & Media,1,47.93,0.0,47.93,1,0
3569,1727,2024-01-20 23:29:26,completed,credit_card,204,Artist Supplement,Beauty & Health,1,578.66,0.0,578.66,1,0
3569,1727,2024-01-20 23:29:26,completed,credit_card,171,Her Camping,Sports & Outdoors,1,14.73,0.0,14.73,1,0
754,771,2024-01-20 23:41:48,pending,credit_card,261,Especially Fiction,Books & Media,1,429.63,0.15,365.19,0,0
754,771,2024-01-20 23:41:48,pending,credit_card,241,Low Personal Care,Beauty & Health,1,306.12,0.0,306.12,0,0
4994,2281,2024-01-21 01:53:16,completed,debit_card,96,Mind Decor,Home & Kitchen,1,682.77,0.0,682.77,1,0
4994,2281,2024-01-21 01:53:16,completed,debit_card,171,Her Camping,Sports & Outdoors,1,14.73,0.0,14.73,1,0
5141,313,2024-01-21 03:12:13,pending,debit_card,218,Month Supplement,Beauty & Health,3,127.17,0.0,381.51,0,0
5141,313,2024-01-21 03:12:13,pending,debit_card,279,Scientist Non-Fiction,Books & Media,2,226.81,0.05,430.94,0,0
5141,313,2024-01-21 03:12:13,pending,debit_card,163,Ready Cycling,Sports & Outdoors,1,598.68,0.0,598.68,0,0
8556,2344,2024-01-21 04:17:34,completed,bank_transfer,123,Anything Footwear,Apparel,1,840.94,0.0,840.94,1,0
8556,2344,2024-01-21 04:17:34,completed,bank_transfer,113,Represent Kid,Apparel,1,55.28,0.0,55.28,1,0
8556,2344,2024-01-21 04:17:34,completed,bank_transfer,275,Culture Children,Books & Media,1,82.62,0.0,82.62,1,0
8556,2344,2024-01-21 04:17:34,completed,bank_transfer,237,Against Skincare,Beauty & Health,1,335.88,0.0,335.88,1,0
2747,952,2024-01-21 06:52:07,completed,gift_card,179,Our Camping,Sports & Outdoors,1,478.65,0.0,478.65,1,0
2747,952,2024-01-21 06:52:07,completed,gift_card,92,Left Furniture,Home & Kitchen,1,148.78,0.0,148.78,1,0
2747,952,2024-01-21 06:52:07,completed,gift_card,45,Beautiful Camera,Electronics,1,511.39,0.0,511.39,1,0
8609,1277,2024-01-21 07:02:27,returned,paypal,36,Work Smartphone,Electronics,1,749.87,0.0,749.87,0,0
4995,2322,2024-01-21 11:15:52,completed,paypal,11,Change Smartphone,Electronics,1,216.27,0.0,216.27,1,0
4995,2322,2024-01-21 11:15:52,completed,paypal,188,Involve Fitnes,Sports & Outdoors,1,550.0,0.1,495.0,1,0
